,0
159,"he, wants, us, donate, blood, ., do, they, take, vaccinated, blood, i, hear, vaccinated, are, downfall, society, ."
160,"there, is, practical, point, ,, too, ., i, have, obligation, not, bring, virus, my, patients, ,, extent, i, am, capable, ., i, ', ve, done, good, job, that, ,, so, far, ., i, wouldn, ', i, get, into, small, space, with, known, vaccinated, person, ., i, can, ', i, look, them, eye, by, zoom, ."
161,"they, i, re, just, pissed, that, they, can, i, i, fly, anywhere, due, to, ,, you, know, ,, being, vaccinated, ."
162,"kids, have, been, catching, couid, when, vaccinated, weren, i, i, allowed, boston, pizza, ., they, will, continue, get, it, now, too, probably, will, rest, humanity, ., couid, is, here, stay, ., just, reminder, that, vaccinated, can, infect, others, ., person_facepalming, i, male_sign, i"
163,"isn, i, i, simmons, vaccinated, as, well, so, he, can, i, i, play, ny, either"
164,"kyrie, gonna, talk, ben, simmons, into, getting, vaccinated"
165,"#, truckersconvoy, #, truckersgohome, #, truckerconvoy2022, #, truckerconvoy, minority, vaccinated, truckers, ,, funded, by, dark, conservative, money, &, amp, ;, disrupting, lives, workers, &, amp, ;, companies, recovering, pandemic, ,, stop, your, selfishness, go, home, ., #, truckersforfreedom"
166,"but, won, i, i, do, anything, pure, politics, at, work, ., provincial, conservatives, governments, along, with, others, designed, implemented, all, their, own, restrictions, ., ontario, conservatives, blasted, federal, liberals, last, year, letting, vaccinated, in, ., hypocrites, all"
167,"yeah, imma, no, handshake, ,, they, probably, are, vaccinated, used, that, hand, rub, themselves, mayo, ."
168,"that, couldn, ', i, be, it, ., trudeau, is, entirely, favor, killing, off, vaccinated, ."
