,Datetime,Tweet Id,Text,Username
106,2020-07-26 11:43:25+00:00,1287352822418161665,"Colombian guerrillas are using coronavirus curfews to expand their control. Violators have been killed.

https://t.co/AQBZa5TZNL",rumgurung
107,2020-07-23 07:21:10+00:00,1286199662299377664,agar curfews lagame se badiya door to door and market to market test karvaye jaye to bahut jaldy in corona positive ki jankari jayda se jayda collect ki ja sakti hea poliyo rop ja janganana ke liye bhi to team banai jati hea to is kam ke liye bhi ho sakta hea,HARMANHEMANT
108,2020-07-23 02:36:31+00:00,1286128027760394240,"@manuparida1 Request you to please take immediate actions for curfews. As PGI is getting overburdened. 

We dont want chd to be like DELHI or Mumbai 

@vpsbadnore @KirronKherBJP https://t.co/J0fanKsKUm",Mekansh3
109,2020-07-20 14:14:18+00:00,1285216466489335808,"@subhomoyb Each state trying a new trick. Lockdown on weekends. Lockdown for a week. No lockdown. Night time curfews.

The diversity is awesome",khanamirullah
110,2020-07-19 09:10:15+00:00,1284777563852877824,Curfews can't stop us to enjoy Sundays.. Don't think about Non-veg food... Simple things can enrich your happiness for sure...Badam halwa made by wincy..added as dessert to our lunch.… https://t.co/2yl5gPR3mi,gmiltonmail
111,2020-07-18 11:54:53+00:00,1284456606164385792,"Breaking: Following Unlock in Guwahati, Night Curfews will operation from 6pm to 6am. #AssamCares",aboyobbhuyan
112,2020-07-17 08:02:52+00:00,1284035829518630913,"Sachin Tendulkar wants more lockdowns and curfews so that Virat Kohli can't break his records😂
@SumitRDas Aise kaise chalega😂",kon_shashwat
113,2020-07-13 13:10:55+00:00,1282663800055803905,I’m 24 and i still have curfews 😂 https://t.co/wahQlOJpg9,aidarazman
114,2020-07-12 15:04:35+00:00,1282330018413068288,"Prolonged curfews restrict people’s movement, mobile and internet service shutdowns curb free expression, and protestors often face excessive force and the use of abusive weapons such as pellet-firing shotguns. – Amnesty International #EndMilitaryAtrocitiesInKashmir",Nabha18208960
115,2020-07-12 07:49:34+00:00,1282220540824936448,"Prolonged curfews restrict people movement,mobile and internet service shutdowns curb free expression,&amp; protestors often face excessive force and the use of abusive weapons such as pellet-firing shotguns–Amnesty International
#KashmiriLivesMatter #EndMilitaryAtrocitiesInKashmir",AleemIlahi
116,2020-07-12 02:46:43+00:00,1282144329562128384,"The concept of night curfews/lockdown doesn't goes well with mind. Is it hang around night time to mess with us ! 
Morning hours are the best , but again under supervision.",svmurthy
117,2020-07-11 11:34:33+00:00,1281914772405882880,#CONFIRMED: Lockdown extending for a week in Guwahati. Chief Secretary will announce soon. A week is sufficient as positive rates are dropping in the city. Night Curfews &amp; other restrictions will be imposed following the week. https://t.co/FLjzV9zIGw,aboyobbhuyan
118,2020-07-04 15:13:07+00:00,1279433063496368129,@BlrCityPolice Will Only Sunday curfews solve the problem? @Tejasvi_Surya @CMofKarnataka @BBMPCOMM,neelurathikasat
119,2020-06-30 22:09:28+00:00,1278088290147749889,"1st July, 1960 remind somaliland people dark days, painful days, agony days, sad days, disaster days, gloomy days, death and destruction, detention centres, genocides, barbaric killings,  daily curfews,  summary executions, artillery bombardment, aerial bombing &amp; savageness etc.",lugawayne
