,Datetime,Tweet Id,Text,Username
97,2022-01-18 17:21:32+00:00,1483489747125551105,"@aboyobbhuyan @himantabiswa No closures or curfews... Economy can't take this year after year... It's not as severe as second wave so these numbers shouldn't be hyped too much. Follow basic precautions, help those who really need... Rest should get back to work.",Travellingslack
98,2022-01-16 03:45:39+00:00,1482559650654404610,"@Poori5678 @Randeep_Dev @SarfarazzKhan Ma'am, the big guys are busy keeping us safe, by formulating  tough rules such as fines and curfews. 
It's the fault of citizens who throw thrash everywhere..
IMHO our #Bengaluru #bbmp is the best administrative department in the whole world.",BLRrocKS
99,2022-01-15 13:31:34+00:00,1482344713449803781,"COVID restrictions in the name of weekend curfews are nothing but a great SHAM. 

Went out to get something and you notice people not wearing masks, eating with masks off in the streets while only takeaways are allowed. 

Followings protocols are not in our DNA.",lekakhsaab
100,2022-01-15 04:54:07+00:00,1482214489697431552,"While lockdowns, night curfews seem needed circuit breakers, they are back breakers for the daily earner. Any quantification of such income ‘lost’? Would the aggregate if such ‘losses’ be the opportunity cost for the sub-all vaccine coverage? 

Photo at Marina, Chennai. https://t.co/H804PCr4C6",JhaSanjeev
101,2022-01-13 16:28:12+00:00,1481664388839141377,"Here is what you need to know about curfews and restrictions in various states across the country. 

Follow every precautionary measure to prevent the spread of Coronavirus. Stay Safe! #IndiaFightsCorona #Unite2FightCorona https://t.co/hOCno0GyWE",vishnuagarwal04
102,2022-01-12 15:13:45+00:00,1481283262513573891,"Night curfews &amp; weekend lockdowns is a smart strategy.

This will make Coronavirus quit being a freelancer &amp; start working from 9 to 5, which eventually will make it uninterested in doing its job. Mission accomplished. ✨",SiddiquiShoeb
103,2022-01-12 04:09:35+00:00,1481116118710292480,"Covid is real, life threatening, however, with night curfews, government has made a joke out of it in the truest sense.
That's the tweet!",pran_en
104,2022-01-12 03:57:22+00:00,1481113045195964417,"Eeey Night curfews valla use ento ardam kadu revenue bokka tappa, 50% occupancy upto some extent ok , spread taggacchu .. https://t.co/7et70cMH3U",Harysforu
105,2022-01-11 14:24:48+00:00,1480908555188416514,"This, when Karnataka is on a precipice of surging cases &amp; we, the common citizens, are subjected to night &amp; weekend curfews. Is there any logic to this?Wonder how the @BSBommai government is allowing this flagrant violation &amp; jeopardizing lives of thousands of ppl in the State ? https://t.co/Sq2yM5F3tu",vikramsampath
106,2022-01-11 09:52:43+00:00,1480840083561336832,"Night curfews &amp; weekend lockdowns is a smart strategy.

This will make Coronavirus quit being a freelancer &amp; start working from 9pm to 5am, which eventually will make it uninterested in doing its job. Mission accomplished. 🌟
#nightcurfew",TinuRajMahendra
107,2022-01-10 05:53:30+00:00,1480417494523211776,Getting behind the scenes of curbs and curfews | @hemanthrao11 @TharunSudhir @Ramesh_aravind https://t.co/1ATieFMYfR,madhudaithota
108,2022-01-10 04:36:10+00:00,1480398032499658753,"Delhi e pass I applied for a e pass for sat and sun curfews. 
On Friday. I got a reply rejected on Monday.",kcdthampan
109,2022-01-10 04:32:40+00:00,1480397151712595968,"Amidst pandemic &amp; curfews already people are disturbed and facing lots of problems in day to day life, Passengers demands to cheapen the ticket fare. 

Burden on underprivileged! 

@siddaramaiah @hd_kumaraswamy @HariprasadBK2 @srivatsayb @AbdulMajeedSDPI @Bahutvakarntka",Mueen_magadi
110,2022-01-09 19:42:24+00:00,1480263705979854851,"@amitguptabliss @DocVatsa Even now, the efforts are half-hearted&amp; irrational.While there are night&amp;weekend curfews,school closures,political activities &amp; mass gatherings continue unabated.With no mitigation,businesses,students, daily earners &amp;the poor are going to pay if a harsh lockdown is unavoidable",MUDITA14
111,2022-01-09 16:13:48+00:00,1480211211291541504,@jayeleazars @mikejava85 Yes weekend curfews. By next week even here they might impose it. This time they are convinced of being well prepared for the wave.,23denzil97
112,2022-01-09 15:25:04+00:00,1480198946454577152,"@SirPareshRawal M curious too for all the decisions taken till date, from night curfews to 50% rule",legalrighteous
113,2022-01-09 07:59:40+00:00,1480086859061497856,@nilzalte If you ever lived in Mumbai then you'll understand the meaning behind these night curfews. It's the time of the night for rich idiots.,creativebug24
114,2022-01-09 03:03:35+00:00,1480012347221569537,"@durgaramdas @vinyasshetty @CMofKarnataka Precisely. Enforce masking and vaccination. Avoid curfews and lockdown. With out the two combined, we might end up with more lockdown and curfews.",drpavithranp
115,2022-01-08 06:30:34+00:00,1479702048270471168,"Pls don't impose any lockdown n curfews .. untill I see Spider No way Home movie....

@spiderman",MushtaqAnsari80
116,2022-01-07 17:49:55+00:00,1479510623587164167,"@rahulpuri Shouldn't either. This has become a way of life now, and the virus is going to be here. Lockdowns and night curfews are not a solution.

But the govt will announce it shortly, my guess - in next 48 hours",thekakkad
